#review	#polarity
카드 안되서 좀 번거로웠고전반적으로 깨끗해보였으나, 들어갔을때 락스냄새때문에 머리가 아프기 시작하였습니다.다음날 머리말리는데 드라이기가 큰불꽃과 함께 퍽하는 소리와 연기가 나더군요ᆢ다행히 다치진 않았지만 그연기가 몸에 좋지도 않고너무 놀라 부들부들 하더군요ᆢ 남자사장님께 말씀하니 저희는 괜찮습니다 네네하고 바쁘신듯 빨리 끊으시더군요선이 다타고 폭발했는데 손님이 괜찮은지 물어보는게 도리가 아닐런지요ᆢ화가나지만 그냥 떠납니다.	0
1. 방사진과 실제방모습이 너무나도 다름2. 방음이 안돼서 옆방 신음소리가 다들림3. 동네모텔수준	0
제가출장때문에 해운대에 한달간머무는중인데 여기처럼 짜증나는모텔은처음격어봅니다.퇴실시간전인데나가랴그~해운대모텔잡으시는분 이곳은아닙니다.	0
다 괜찮았는데.... 방을 어쩐일로 업그레이드 시켜주셔서 좋았는데 왠열 물마시려고 냉장고 열었는데전에 사용한 흔적이 그대로 남아있더군요 별말은안했어요 다음부턴 안오면 그만이니까요 대신 입소문은 나겠죠	0
한겨울에뜨거운물이안나와서찬물로씻어고직원한테얘기를해서오셔서확인을하셨는데진짜로미지근한물이나오는데따뜻한물나온다고말씀하시고내려가셨어요 어이가없음 이런경우는처음입니다 가격대비해서넘아닙니다	0
게시된 사진과 방 상태가 차이가 심했습니다. 바닥 장판도 습기를 많이 먹고 그대로 말라서인지 군데군데 들떠있었습니다. 벽지도 마찬가지 이유로 떨어져있었습니다. 이런 이유 때문에 방 교체를 원했으나 객실이 다 찼다고 하면서 거절당했습니다.	0
저는 다이아몬드 방을 이용했어요. 아 진짜 원래 후기 같은거 절대 안 남기는데.. 여기 사진에서 본것과 너무 달라요. 알바생인지 모르겠는데 남성분 너무 불친절 하셨구요.. 세명이라서 엑스트라 추가했는데,, 엑스트라 이불은 그냥 찌그러져가는 민박집에서 옛다 여깄어 하는 이불 달랑 하나 주셨구요, 목욕 가운도 한명이 부족하길래 달라구 하니 그런거 못준다고 하고.. 참나. 이 10마넌 넘는 가격에 이런 디자인과 똥같은 서비스인 모텔? 호텔,, 이라면 정말 비추입니다. 진짜 사진과 많이 다른 곳 입니다. 다시는 여기 안갈려구요.. 사진 사기이십니다. 가장 맘에 들었던 것은 위치 하나이수요, 연인들 또는 소중한 사람들이랑 같이 가는 것을 비추합니다.	0
예약하고 갔지만... 뭐가문제였는지 피부에 빨간점들이 올라오구요 이불도깨끗해보이지않았구요 영화않되서 저나했더니 않된다고 테레비만보라하고 그뒤 프론트 전화도않받고 ...하... 급해서예약했지만 두번다시는 않갑니다.	0
간이완강기는 소방법에 따라 2개 완비 확인화장실청결도는 최상이며실내엔 웅진 공기 청정기 구비 돼있음최고시설과 인테리어에 만족합니다	0
골드등급으로 예약하고 나서 가봤더니실버등급사진이여서 전화로 예약 확인 했더니 사진은 제일 좋은방 하나 올려서 그렇고 방마다 다른거라고 하면서말도 안되는 소리 하지마라고 했어요멀리서 찾아갔는데 같은 돈 내고 기분 되게찝찝하고 나쁘게 머물렀네요	0
지금 시각은 밤 11시 50분!! 아침에 예약 완료한 상태임. 부산 여행 후 피곤해서 빨리 여장를 풀고 싶었는데 입실을 못하고 있음. 청소가 안됐단다... 요는 좀전까지 대실을 받고 이제야 사람이 나가서 청소를 한단다. 어이가없어도 한참없네.... 입실시간이 17시라 해놓고 이시간까지 대실을 받다니...차라리 밤 12시에 입실이라 해놓지..다른데 가고 싶어도 주말이라 방이 없을까바 나가질 못하고 10분만 기다리라는데 10분만에 청소한 방은 얼마나 깨끗할꼬... 돈 많이 벌어 좋으시겠어요...	0
잘 쉬다갑니다토욜 일욜 연박하려고 숙소 예약했는데일욜에 예약을 너무 싸게 했다고 일욜 12시 체크아웃 하고 5시에 체크인 다시 하라고 하시더군요다른데서 연박 많이 해봤는데 이렇게하는곳은 처음이라 당황스러웠어요 그래서 12시에 나갔다가 5시에 다시 체크인했어요연박하셔서 푹쉬려고 가시는분은 다른곳 가시는게 좋을거 같아요 참고하세요	0
흠... 저렴하고 사진상괜찬아서 왔는데.... 왜저렴한지를 보여주는 곳.... 작은거에 신경좀써주시면 좋을듯한데... 그 작은것들이 너무 많운곳... 와이퐈이 잘안잡힘 인터넷 공유기가 있으에도 불구하고 안됨 커피포트 안됨 떡하니 테이블에 썼던 콤돈있음.. 으웩! 여기어때를 하시면서 적립하는 코드도 없음 여기를 와야하는 이유를 일이라도 있었음면하눈 곳!	0
크리스마스이브 후기입니다진짜 별로네요3주전에 예약 했음에도 당일에 입실 10분전에 전화와서 안오냐고 묻더니 임의로 예약한 방을 바꿔버리네요이미 결재 다 했는데 안오냐고 전화하고 있고가고있다고 10분뒤에 도착한다고하니 당황해하더군요도착해서 룸 컨디션확인하고 내려가 항의하니 미안하다는 말은 듣지도 못했고 더 좋은방을 줬다는 말을 하는데..참아마도 늦게(밤12시 30분정도) 입실하니 이미 예약한 방을 다른 분께 안내하고 남은 방을 안내한 느낌 받았습니다크리스마스이브에 더 좋은방을 준다는데 누가 믿겠습니까?아무리봐도 사진에 나온방과 완연하게 다른데제일 기본으로방 안내한 티가 나는데 사람을 어떻게보는건지 진짜...말다툼 하기 싫어서 그냥 올라왔는데방 상태 역시 화장실 커텐에는 물곰팡이가 잔뜩 껴있고 방 내부의 소형테이블? 원판은 고정 안되서 음식 올리니 다 엎어지더군요덕분에 청소 겁나하고 기분 다 잡쳤습니다두번 다시 갈일은 없겠지만 다른 분들도 왠만하면옆에 위치한 하운드나 글랜스가시는게 나을 것 같습니다뷰?정박되어 있는 어선들만 잔뜩보입니다영도다리? 살짝보이는데 눈에도 안들어오더군요	0
주차장좁고 입실시간늦어서기다리게하고 주차장찼다고주차비내라하고 전화해서따졌더니얼리버드는우리돈받는거하나없다 어쩌라는거냐얼마안기다리게햇다 따지고 불친절에 방좁고주차장좁고 절대비추입가지마세요	0
매번 이용해서 매번 만족했었는데 이번에는 최악이네요 아저씨는 엄청 친절하신데 삼촌같은나이정도 되는사람은 전혀 친절찾아볼수도 없고 차 주차를 주차장에다가 해놨는데 바로앞 주차장에 옮기면서 무슨에어컨을 그렇게 빵빵하게 틀어놨는지..틀어넣고 에어컨끄고 시동끈거도 아니고 지 차쓰듯써놓고 손님차에 대한 예의가 하나도 없네요 내돈주고 내가 방쓰고 기분참 뭐같네요..카운터는 그대로 아저씨가 보셔야될듯	0
들어가자마자 담배냄새랑 모텔특유의 냄새가 확나서 찝찝했는데 에어컨키자마자 또 냄새나서 불쾌했습니다 바닥이랑 테이블도 찐득하고..다시이용안할거같네요	0
복도부터객실까지담배냄새..오~후..장난아님...아저씨완죤불친절...재방문생각없음...객실컨디션구려요	0
서비스 마인드 최악. 왜 손님이 숙소의 상황을 이해해야 하며 제 시간에 와도 궁시렁 궁시렁..그리고 돈이 적던 많던 숙소 측에서 등록 해 놓으신거 아닌가요? 근데 또 빨리 나가줄수 없냐고? 그런 마인드로 장사 잘 되시길	0
도착했을 때 전화 통화하고 있으면서 손님 본 척도 안하네요. 차 시동끄고 내렸더니 차 밖에 주차하라 그러네요. 처음부터 밖에 주차하라고 하던지앱에는 대실 4시간이라고 되어있고, 앱으로 예약하고 갔는데 체크인 하니까 3시간이라고 하네요. 4시간 아니냐고 하니까 3시간이라고 하네요. 앱에 잘못되어 있다고 그럼 앱에 수정을 해야지. 손님을 무슨 호구로 아는 듯. 그리고 방음 안됨 소리 다 들리고, 사진에서 보는거 보다 내부 많이 작아요. 친절함을 찾아볼수가 없어요.	0
시설 그럭저럭 나쁘지않음 근데 충전기 안되고 고데기없고 있는게 되는게 딱히없어요	0
예약문의하려고.전화했더니 손님와서 바쁘다고 끊으라는식으로 좀짜증내시면서 말씀하시네요 기분상했네요 예약한손님만 손님이고 예약원하는 사람은 손님이아닌가보네요	0
4시간보고갔는데 3시간이라고다르네요 퇴실시간도 타이트하네요	0
베드에 머리카락이 보이고.. 좀 찝찝했지만주인분이 친절 했습니다.청결만 조금 신경을 더 써주면 굿일 듯 하네요.	0
다른건 다괜찮은데 주차가 최악입니다.주차공간도 없고 길쪽에 사장님이 대충 주차하시는거같습니다.	0
크리스마스 이브날여자친구와 301호에서 대실을하였습니다그런데 대실시간에딱맞춰서 밖에서청소하려고기다리고있고 아직퇴실하지도않았는데 청소하시는분께서문을열고들어오려고하시더군요참으로불쾌했습니다	0
1. 수건도 없고 치약도 없고 심지어 냉장고에 물도 없음 서비스 최악. 이렇게 엉망인곳은 처음이네요^^	0
체크인시창안에서...넘어오는담배냄새...객실컨디션은나쁘지않습니다	0
급하게 예약한 숙소였지만 추천하고 싶지 않습니다. 먼저 물이 생수통에 주는것이 아니라, 정수기가 방에 배치되어 있는데 냉수에서 따뜻한물이 나와서 당황했네요...	0
시설이 사진보다 너무별로였어요 에어컨 날개 없고 문고리 없고 티비 정면이아니라 오른쪽에있고... 여러가지로 불편사항있었네요 개선해주시면 더 쾌적하게이용하겠습니다~	0
가운과 침구류에서 락스 잘못쓰면 나는 쾌쾌한 냄새가 났어요가운은 아예 입지 못할정도였어요문은 꽉 잡아당겨서 걸어잠궈야 잠겼고 화장실 문은 잠금장치도 없었어요	0
사진보다는 방이작네요 환기가 잘안되서 티비소리도 울리고 쪼끔 불편하네요 1시 나갈껀데 미리전화와서제촉하네요 담엔 안오는걸로	0
협탁에 머리카락 엄청 많고 방바닥 끈적거리고 냉장고내부는 음식찌꺼기가 바닥에 붙어있고 물도 고여있네요. 벽지에는 모기를 잡고 청소를 안해서 화석이 되어있고 티비옆에 케이블은 보기싫게 벽에 덕지덕지 걸려있네요. 세면대에도 머리카락이 있고 수건도 없구 방을 점검도 안하고 배정하나보네요. 제가 가본곳중에 제일 최악이었네요.	0
시설 청결 서비스 모든 면에 불만족가격대비 좁고 지저트 먹엇다가 배탈남 주인 개싸가지 손님한테 뒷담화까고청소도 대충해서 화장실 절라더러움	0
사진과는 너무다른 실내환경에 조금 놀랐습니다..바닥엔 얼룩투성이고 머리카락 투성이였습니다..밤엔 청소도구함이 문앞에 있어서 달그락달그락..뭘하시는지 문도 쿵쿵..노래는 얼마나 크게 틀어놨는지..잠을 잘수가 없었어요..그리고 화장대위의 용품함안엔 까놓은 콘돔도 있었구요..솔직히 조용히 쉬고 싶어서 간거였는데..너무하다는 생각이 들었고.. 전혀 고객들을 생각해주시지 않는듯 보였습니다 다시는 가고싶지않습니다	0
청소가안된건지 바닥에 손톱깍아놓은것도 널려잇고 침대에머리카락, 화장실에라이터까지 덩그러니 최악이네요	0
프론트 안에서 직원이 담배를 피시나바요.... 어떻게 체크인 하러 갔는데 담배냄새 때문에 서있는 거 자체가 너무 힘들었어요 진짜...	0
면도기 충전기도 없네요.. 모텔이라기보단 모텔같은 펜션? 이라고 생각하시면 될것 같네요.. 바다가 보이긴한데 창문도 작구 방이 일단 매우 작네요.. 그냥 그렇네요	0
입실 5분일찍했다고 너무 친절하시지 않아서 별로 였고드라이기 누르고 있어야 작동이되고욕실 다 썩어서 나무가 너덜너덜 그냥 쉬다 갑니다	0
10월 이 추위에 룸엔 모기, 벌레가 돌아다니며,컴퓨터 사용 또한 불가할 정도의 수준	0
시설 낙후에 가격도 그렇네요인근지역 같은 값에 시설 좋은데.	0
1. 화장실 샤워기 물이 너무 약합니다. 비누도 너무 오래되고 갈라져서 때가 끼어있어요.2. 생수 하나가 뚜껑이 열려 있어서 불쾌했음3. 침대 시트는 머리카락들로 지저분했고 바닥은 맨발로 못 다닐 정도4. 무엇보다 전혀 친절한지 모르겠음. 퇴실시간 1시간 40분 전부터 전화와서 잠 깨움.결론숙박요금이 주변보다 저렴해서 그런지 위생상태가딱 그 만큼이네요. 얼마차이 안나는 돈 조금 더 주고다른 곳 가겠습니다.	0
